,date,position,track_id,track_name,artist,streams,artist_id,album_id,duration,release_date,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,total_followers,genres,duration_mins
50395,2017-09-12,196,1Zyd6zQnC6XIIzmg3hP7Ot,As If It's Your Last,BLACKPINK,18925,41MozSoPIsD1dJM0CLPjZF,6IzQb2kLydYNfzmKXvmndX,213264,2017-06-22,74,0.7859999999999999,0.853,8,-2.687,1,0.0816,0.0688,0.0,0.0759,0.45,125.03399999999999,18224049,"['k-pop', 'k-pop girl group']",3.5544
51193,2017-09-16,194,1Zyd6zQnC6XIIzmg3hP7Ot,As If It's Your Last,BLACKPINK,18538,41MozSoPIsD1dJM0CLPjZF,6IzQb2kLydYNfzmKXvmndX,213264,2017-06-22,74,0.7859999999999999,0.853,8,-2.687,1,0.0816,0.0688,0.0,0.0759,0.45,125.03399999999999,18224049,"['k-pop', 'k-pop girl group']",3.5544
51380,2017-09-17,181,1Zyd6zQnC6XIIzmg3hP7Ot,As If It's Your Last,BLACKPINK,19200,41MozSoPIsD1dJM0CLPjZF,6IzQb2kLydYNfzmKXvmndX,213264,2017-06-22,74,0.7859999999999999,0.853,8,-2.687,1,0.0816,0.0688,0.0,0.0759,0.45,125.03399999999999,18224049,"['k-pop', 'k-pop girl group']",3.5544
55397,2017-10-07,198,1Zyd6zQnC6XIIzmg3hP7Ot,As If It's Your Last,BLACKPINK,18551,41MozSoPIsD1dJM0CLPjZF,6IzQb2kLydYNfzmKXvmndX,213264,2017-06-22,74,0.7859999999999999,0.853,8,-2.687,1,0.0816,0.0688,0.0,0.0759,0.45,125.03399999999999,18224049,"['k-pop', 'k-pop girl group']",3.5544
55599,2017-10-08,200,1Zyd6zQnC6XIIzmg3hP7Ot,As If It's Your Last,BLACKPINK,18538,41MozSoPIsD1dJM0CLPjZF,6IzQb2kLydYNfzmKXvmndX,213264,2017-06-22,74,0.7859999999999999,0.853,8,-2.687,1,0.0816,0.0688,0.0,0.0759,0.45,125.03399999999999,18224049,"['k-pop', 'k-pop girl group']",3.5544
56999,2017-10-15,200,1Zyd6zQnC6XIIzmg3hP7Ot,As If It's Your Last,BLACKPINK,17208,41MozSoPIsD1dJM0CLPjZF,6IzQb2kLydYNfzmKXvmndX,213264,2017-06-22,74,0.7859999999999999,0.853,8,-2.687,1,0.0816,0.0688,0.0,0.0759,0.45,125.03399999999999,18224049,"['k-pop', 'k-pop girl group']",3.5544
63990,2017-11-19,191,42tFTth2jcF7iSo0RBjfJF,Peek-A-Boo,Red Velvet,18056,1z4g3DjTBBZKhvAroFlhOM,0rvrbZvaDX5S9ZBhwOwFfH,189049,2017-11-17,71,0.8390000000000001,0.902,1,-3.612,0,0.0536,0.0868,0.00257,0.272,0.639,114.95299999999999,4613545,"['k-pop', 'k-pop girl group']",3.1508166666666666
70938,2017-12-24,139,3d0Watxgeszfb1s7249VsM,Dear Santa - English Version,Girls' Generation-TTS,28554,7AKHnZVqwXYuUwWJ8UGL5q,2nFsRoEaoFtISD0Czsvx2x,238135,2015-12-04,0,0.5489999999999999,0.669,1,-5.2829999999999995,1,0.0367,0.426,1.22e-06,0.0943,0.28800000000000003,132.222,471421,"['k-pop', 'k-pop girl group']",3.968916666666667
72392,2017-12-31,193,1Zyd6zQnC6XIIzmg3hP7Ot,As If It's Your Last,BLACKPINK,21619,41MozSoPIsD1dJM0CLPjZF,6IzQb2kLydYNfzmKXvmndX,213264,2017-06-22,74,0.7859999999999999,0.853,8,-2.687,1,0.0816,0.0688,0.0,0.0759,0.45,125.03399999999999,18224049,"['k-pop', 'k-pop girl group']",3.5544
76399,2018-01-20,200,1Zyd6zQnC6XIIzmg3hP7Ot,As If It's Your Last,BLACKPINK,19416,41MozSoPIsD1dJM0CLPjZF,6IzQb2kLydYNfzmKXvmndX,213264,2017-06-22,74,0.7859999999999999,0.853,8,-2.687,1,0.0816,0.0688,0.0,0.0759,0.45,125.03399999999999,18224049,"['k-pop', 'k-pop girl group']",3.5544
76593,2018-01-21,194,1Zyd6zQnC6XIIzmg3hP7Ot,As If It's Your Last,BLACKPINK,18864,41MozSoPIsD1dJM0CLPjZF,6IzQb2kLydYNfzmKXvmndX,213264,2017-06-22,74,0.7859999999999999,0.853,8,-2.687,1,0.0816,0.0688,0.0,0.0759,0.45,125.03399999999999,18224049,"['k-pop', 'k-pop girl group']",3.5544
78310,2018-01-30,111,5GKwq4sO5ZHKuWaDmdwMQc,Bad Boy,Red Velvet,30984,1z4g3DjTBBZKhvAroFlhOM,0OkJThJls8FO1lutMzMDJ0,210817,2018-01-29,74,0.7140000000000001,0.736,2,-3.801,1,0.0457,0.191,0.0,0.0553,0.8140000000000001,149.985,4613545,"['k-pop', 'k-pop girl group']",3.5136166666666666
78497,2018-01-31,98,5GKwq4sO5ZHKuWaDmdwMQc,Bad Boy,Red Velvet,33655,1z4g3DjTBBZKhvAroFlhOM,0OkJThJls8FO1lutMzMDJ0,210817,2018-01-29,74,0.7140000000000001,0.736,2,-3.801,1,0.0457,0.191,0.0,0.0553,0.8140000000000001,149.985,4613545,"['k-pop', 'k-pop girl group']",3.5136166666666666
78698,2018-02-01,99,5GKwq4sO5ZHKuWaDmdwMQc,Bad Boy,Red Velvet,34538,1z4g3DjTBBZKhvAroFlhOM,0OkJThJls8FO1lutMzMDJ0,210817,2018-01-29,74,0.7140000000000001,0.736,2,-3.801,1,0.0457,0.191,0.0,0.0553,0.8140000000000001,149.985,4613545,"['k-pop', 'k-pop girl group']",3.5136166666666666
78873,2018-02-02,74,5GKwq4sO5ZHKuWaDmdwMQc,Bad Boy,Red Velvet,41567,1z4g3DjTBBZKhvAroFlhOM,0OkJThJls8FO1lutMzMDJ0,210817,2018-01-29,74,0.7140000000000001,0.736,2,-3.801,1,0.0457,0.191,0.0,0.0553,0.8140000000000001,149.985,4613545,"['k-pop', 'k-pop girl group']",3.5136166666666666
79092,2018-02-03,93,5GKwq4sO5ZHKuWaDmdwMQc,Bad Boy,Red Velvet,34281,1z4g3DjTBBZKhvAroFlhOM,0OkJThJls8FO1lutMzMDJ0,210817,2018-01-29,74,0.7140000000000001,0.736,2,-3.801,1,0.0457,0.191,0.0,0.0553,0.8140000000000001,149.985,4613545,"['k-pop', 'k-pop girl group']",3.5136166666666666
79283,2018-02-04,84,5GKwq4sO5ZHKuWaDmdwMQc,Bad Boy,Red Velvet,37123,1z4g3DjTBBZKhvAroFlhOM,0OkJThJls8FO1lutMzMDJ0,210817,2018-01-29,74,0.7140000000000001,0.736,2,-3.801,1,0.0457,0.191,0.0,0.0553,0.8140000000000001,149.985,4613545,"['k-pop', 'k-pop girl group']",3.5136166666666666
79497,2018-02-05,98,5GKwq4sO5ZHKuWaDmdwMQc,Bad Boy,Red Velvet,34963,1z4g3DjTBBZKhvAroFlhOM,0OkJThJls8FO1lutMzMDJ0,210817,2018-01-29,74,0.7140000000000001,0.736,2,-3.801,1,0.0457,0.191,0.0,0.0553,0.8140000000000001,149.985,4613545,"['k-pop', 'k-pop girl group']",3.5136166666666666
79707,2018-02-06,108,5GKwq4sO5ZHKuWaDmdwMQc,Bad Boy,Red Velvet,32845,1z4g3DjTBBZKhvAroFlhOM,0OkJThJls8FO1lutMzMDJ0,210817,2018-01-29,74,0.7140000000000001,0.736,2,-3.801,1,0.0457,0.191,0.0,0.0553,0.8140000000000001,149.985,4613545,"['k-pop', 'k-pop girl group']",3.5136166666666666
79916,2018-02-07,117,5GKwq4sO5ZHKuWaDmdwMQc,Bad Boy,Red Velvet,30902,1z4g3DjTBBZKhvAroFlhOM,0OkJThJls8FO1lutMzMDJ0,210817,2018-01-29,74,0.7140000000000001,0.736,2,-3.801,1,0.0457,0.191,0.0,0.0553,0.8140000000000001,149.985,4613545,"['k-pop', 'k-pop girl group']",3.5136166666666666
80119,2018-02-08,120,5GKwq4sO5ZHKuWaDmdwMQc,Bad Boy,Red Velvet,30839,1z4g3DjTBBZKhvAroFlhOM,0OkJThJls8FO1lutMzMDJ0,210817,2018-01-29,74,0.7140000000000001,0.736,2,-3.801,1,0.0457,0.191,0.0,0.0553,0.8140000000000001,149.985,4613545,"['k-pop', 'k-pop girl group']",3.5136166666666666
80326,2018-02-09,127,5GKwq4sO5ZHKuWaDmdwMQc,Bad Boy,Red Velvet,29236,1z4g3DjTBBZKhvAroFlhOM,0OkJThJls8FO1lutMzMDJ0,210817,2018-01-29,74,0.7140000000000001,0.736,2,-3.801,1,0.0457,0.191,0.0,0.0553,0.8140000000000001,149.985,4613545,"['k-pop', 'k-pop girl group']",3.5136166666666666
80518,2018-02-10,119,5GKwq4sO5ZHKuWaDmdwMQc,Bad Boy,Red Velvet,29942,1z4g3DjTBBZKhvAroFlhOM,0OkJThJls8FO1lutMzMDJ0,210817,2018-01-29,74,0.7140000000000001,0.736,2,-3.801,1,0.0457,0.191,0.0,0.0553,0.8140000000000001,149.985,4613545,"['k-pop', 'k-pop girl group']",3.5136166666666666
80700,2018-02-11,101,5GKwq4sO5ZHKuWaDmdwMQc,Bad Boy,Red Velvet,31881,1z4g3DjTBBZKhvAroFlhOM,0OkJThJls8FO1lutMzMDJ0,210817,2018-01-29,74,0.7140000000000001,0.736,2,-3.801,1,0.0457,0.191,0.0,0.0553,0.8140000000000001,149.985,4613545,"['k-pop', 'k-pop girl group']",3.5136166666666666
80923,2018-02-12,124,5GKwq4sO5ZHKuWaDmdwMQc,Bad Boy,Red Velvet,29677,1z4g3DjTBBZKhvAroFlhOM,0OkJThJls8FO1lutMzMDJ0,210817,2018-01-29,74,0.7140000000000001,0.736,2,-3.801,1,0.0457,0.191,0.0,0.0553,0.8140000000000001,149.985,4613545,"['k-pop', 'k-pop girl group']",3.5136166666666666
81139,2018-02-13,140,5GKwq4sO5ZHKuWaDmdwMQc,Bad Boy,Red Velvet,28861,1z4g3DjTBBZKhvAroFlhOM,0OkJThJls8FO1lutMzMDJ0,210817,2018-01-29,74,0.7140000000000001,0.736,2,-3.801,1,0.0457,0.191,0.0,0.0553,0.8140000000000001,149.985,4613545,"['k-pop', 'k-pop girl group']",3.5136166666666666
81366,2018-02-14,167,5GKwq4sO5ZHKuWaDmdwMQc,Bad Boy,Red Velvet,27007,1z4g3DjTBBZKhvAroFlhOM,0OkJThJls8FO1lutMzMDJ0,210817,2018-01-29,74,0.7140000000000001,0.736,2,-3.801,1,0.0457,0.191,0.0,0.0553,0.8140000000000001,149.985,4613545,"['k-pop', 'k-pop girl group']",3.5136166666666666
81570,2018-02-15,171,5GKwq4sO5ZHKuWaDmdwMQc,Bad Boy,Red Velvet,24611,1z4g3DjTBBZKhvAroFlhOM,0OkJThJls8FO1lutMzMDJ0,210817,2018-01-29,74,0.7140000000000001,0.736,2,-3.801,1,0.0457,0.191,0.0,0.0553,0.8140000000000001,149.985,4613545,"['k-pop', 'k-pop girl group']",3.5136166666666666
81738,2018-02-16,139,5GKwq4sO5ZHKuWaDmdwMQc,Bad Boy,Red Velvet,27327,1z4g3DjTBBZKhvAroFlhOM,0OkJThJls8FO1lutMzMDJ0,210817,2018-01-29,74,0.7140000000000001,0.736,2,-3.801,1,0.0457,0.191,0.0,0.0553,0.8140000000000001,149.985,4613545,"['k-pop', 'k-pop girl group']",3.5136166666666666
81954,2018-02-17,155,5GKwq4sO5ZHKuWaDmdwMQc,Bad Boy,Red Velvet,24258,1z4g3DjTBBZKhvAroFlhOM,0OkJThJls8FO1lutMzMDJ0,210817,2018-01-29,74,0.7140000000000001,0.736,2,-3.801,1,0.0457,0.191,0.0,0.0553,0.8140000000000001,149.985,4613545,"['k-pop', 'k-pop girl group']",3.5136166666666666
82135,2018-02-18,136,5GKwq4sO5ZHKuWaDmdwMQc,Bad Boy,Red Velvet,26037,1z4g3DjTBBZKhvAroFlhOM,0OkJThJls8FO1lutMzMDJ0,210817,2018-01-29,74,0.7140000000000001,0.736,2,-3.801,1,0.0457,0.191,0.0,0.0553,0.8140000000000001,149.985,4613545,"['k-pop', 'k-pop girl group']",3.5136166666666666
82356,2018-02-19,157,5GKwq4sO5ZHKuWaDmdwMQc,Bad Boy,Red Velvet,24813,1z4g3DjTBBZKhvAroFlhOM,0OkJThJls8FO1lutMzMDJ0,210817,2018-01-29,74,0.7140000000000001,0.736,2,-3.801,1,0.0457,0.191,0.0,0.0553,0.8140000000000001,149.985,4613545,"['k-pop', 'k-pop girl group']",3.5136166666666666
82572,2018-02-20,173,5GKwq4sO5ZHKuWaDmdwMQc,Bad Boy,Red Velvet,24396,1z4g3DjTBBZKhvAroFlhOM,0OkJThJls8FO1lutMzMDJ0,210817,2018-01-29,74,0.7140000000000001,0.736,2,-3.801,1,0.0457,0.191,0.0,0.0553,0.8140000000000001,149.985,4613545,"['k-pop', 'k-pop girl group']",3.5136166666666666
82767,2018-02-21,168,5GKwq4sO5ZHKuWaDmdwMQc,Bad Boy,Red Velvet,24704,1z4g3DjTBBZKhvAroFlhOM,0OkJThJls8FO1lutMzMDJ0,210817,2018-01-29,74,0.7140000000000001,0.736,2,-3.801,1,0.0457,0.191,0.0,0.0553,0.8140000000000001,149.985,4613545,"['k-pop', 'k-pop girl group']",3.5136166666666666
82971,2018-02-22,172,5GKwq4sO5ZHKuWaDmdwMQc,Bad Boy,Red Velvet,24328,1z4g3DjTBBZKhvAroFlhOM,0OkJThJls8FO1lutMzMDJ0,210817,2018-01-29,74,0.7140000000000001,0.736,2,-3.801,1,0.0457,0.191,0.0,0.0553,0.8140000000000001,149.985,4613545,"['k-pop', 'k-pop girl group']",3.5136166666666666
83184,2018-02-23,185,5GKwq4sO5ZHKuWaDmdwMQc,Bad Boy,Red Velvet,22322,1z4g3DjTBBZKhvAroFlhOM,0OkJThJls8FO1lutMzMDJ0,210817,2018-01-29,74,0.7140000000000001,0.736,2,-3.801,1,0.0457,0.191,0.0,0.0553,0.8140000000000001,149.985,4613545,"['k-pop', 'k-pop girl group']",3.5136166666666666
83365,2018-02-24,166,5GKwq4sO5ZHKuWaDmdwMQc,Bad Boy,Red Velvet,22974,1z4g3DjTBBZKhvAroFlhOM,0OkJThJls8FO1lutMzMDJ0,210817,2018-01-29,74,0.7140000000000001,0.736,2,-3.801,1,0.0457,0.191,0.0,0.0553,0.8140000000000001,149.985,4613545,"['k-pop', 'k-pop girl group']",3.5136166666666666
83551,2018-02-25,152,5GKwq4sO5ZHKuWaDmdwMQc,Bad Boy,Red Velvet,23577,1z4g3DjTBBZKhvAroFlhOM,0OkJThJls8FO1lutMzMDJ0,210817,2018-01-29,74,0.7140000000000001,0.736,2,-3.801,1,0.0457,0.191,0.0,0.0553,0.8140000000000001,149.985,4613545,"['k-pop', 'k-pop girl group']",3.5136166666666666
83790,2018-02-26,191,5GKwq4sO5ZHKuWaDmdwMQc,Bad Boy,Red Velvet,21806,1z4g3DjTBBZKhvAroFlhOM,0OkJThJls8FO1lutMzMDJ0,210817,2018-01-29,74,0.7140000000000001,0.736,2,-3.801,1,0.0457,0.191,0.0,0.0553,0.8140000000000001,149.985,4613545,"['k-pop', 'k-pop girl group']",3.5136166666666666
84991,2018-03-04,192,5GKwq4sO5ZHKuWaDmdwMQc,Bad Boy,Red Velvet,20264,1z4g3DjTBBZKhvAroFlhOM,0OkJThJls8FO1lutMzMDJ0,210817,2018-01-29,74,0.7140000000000001,0.736,2,-3.801,1,0.0457,0.191,0.0,0.0553,0.8140000000000001,149.985,4613545,"['k-pop', 'k-pop girl group']",3.5136166666666666
86398,2018-03-11,199,5GKwq4sO5ZHKuWaDmdwMQc,Bad Boy,Red Velvet,18533,1z4g3DjTBBZKhvAroFlhOM,0OkJThJls8FO1lutMzMDJ0,210817,2018-01-29,74,0.7140000000000001,0.736,2,-3.801,1,0.0457,0.191,0.0,0.0553,0.8140000000000001,149.985,4613545,"['k-pop', 'k-pop girl group']",3.5136166666666666
86399,2018-03-11,200,3BPoSr2pO34Aan6alFfVto,BBoom BBoom,MOMOLAND,18362,5RR0MLwcjc87wjSw2JYdwx,5vt2sEP5J0VNbYXoA7h2k4,208863,2018-01-03,70,0.785,0.7440000000000001,3,-4.249,0,0.0369,0.0149,0.006659999999999999,0.0661,0.833,126.01799999999999,2146067,"['k-pop', 'k-pop girl group']",3.48105
87580,2018-03-17,181,3BPoSr2pO34Aan6alFfVto,BBoom BBoom,MOMOLAND,20316,5RR0MLwcjc87wjSw2JYdwx,5vt2sEP5J0VNbYXoA7h2k4,208863,2018-01-03,70,0.785,0.7440000000000001,3,-4.249,0,0.0369,0.0149,0.006659999999999999,0.0661,0.833,126.01799999999999,2146067,"['k-pop', 'k-pop girl group']",3.48105
87772,2018-03-18,173,3BPoSr2pO34Aan6alFfVto,BBoom BBoom,MOMOLAND,20534,5RR0MLwcjc87wjSw2JYdwx,5vt2sEP5J0VNbYXoA7h2k4,208863,2018-01-03,70,0.785,0.7440000000000001,3,-4.249,0,0.0369,0.0149,0.006659999999999999,0.0661,0.833,126.01799999999999,2146067,"['k-pop', 'k-pop girl group']",3.48105
87995,2018-03-19,196,3BPoSr2pO34Aan6alFfVto,BBoom BBoom,MOMOLAND,20312,5RR0MLwcjc87wjSw2JYdwx,5vt2sEP5J0VNbYXoA7h2k4,208863,2018-01-03,70,0.785,0.7440000000000001,3,-4.249,0,0.0369,0.0149,0.006659999999999999,0.0661,0.833,126.01799999999999,2146067,"['k-pop', 'k-pop girl group']",3.48105
88587,2018-03-22,188,3BPoSr2pO34Aan6alFfVto,BBoom BBoom,MOMOLAND,21563,5RR0MLwcjc87wjSw2JYdwx,5vt2sEP5J0VNbYXoA7h2k4,208863,2018-01-03,70,0.785,0.7440000000000001,3,-4.249,0,0.0369,0.0149,0.006659999999999999,0.0661,0.833,126.01799999999999,2146067,"['k-pop', 'k-pop girl group']",3.48105
88788,2018-03-23,189,3BPoSr2pO34Aan6alFfVto,BBoom BBoom,MOMOLAND,20582,5RR0MLwcjc87wjSw2JYdwx,5vt2sEP5J0VNbYXoA7h2k4,208863,2018-01-03,70,0.785,0.7440000000000001,3,-4.249,0,0.0369,0.0149,0.006659999999999999,0.0661,0.833,126.01799999999999,2146067,"['k-pop', 'k-pop girl group']",3.48105
88973,2018-03-24,174,3BPoSr2pO34Aan6alFfVto,BBoom BBoom,MOMOLAND,21087,5RR0MLwcjc87wjSw2JYdwx,5vt2sEP5J0VNbYXoA7h2k4,208863,2018-01-03,70,0.785,0.7440000000000001,3,-4.249,0,0.0369,0.0149,0.006659999999999999,0.0661,0.833,126.01799999999999,2146067,"['k-pop', 'k-pop girl group']",3.48105
89165,2018-03-25,166,3BPoSr2pO34Aan6alFfVto,BBoom BBoom,MOMOLAND,20863,5RR0MLwcjc87wjSw2JYdwx,5vt2sEP5J0VNbYXoA7h2k4,208863,2018-01-03,70,0.785,0.7440000000000001,3,-4.249,0,0.0369,0.0149,0.006659999999999999,0.0661,0.833,126.01799999999999,2146067,"['k-pop', 'k-pop girl group']",3.48105
89387,2018-03-26,188,3BPoSr2pO34Aan6alFfVto,BBoom BBoom,MOMOLAND,21762,5RR0MLwcjc87wjSw2JYdwx,5vt2sEP5J0VNbYXoA7h2k4,208863,2018-01-03,70,0.785,0.7440000000000001,3,-4.249,0,0.0369,0.0149,0.006659999999999999,0.0661,0.833,126.01799999999999,2146067,"['k-pop', 'k-pop girl group']",3.48105
89599,2018-03-27,200,3BPoSr2pO34Aan6alFfVto,BBoom BBoom,MOMOLAND,21885,5RR0MLwcjc87wjSw2JYdwx,5vt2sEP5J0VNbYXoA7h2k4,208863,2018-01-03,70,0.785,0.7440000000000001,3,-4.249,0,0.0369,0.0149,0.006659999999999999,0.0661,0.833,126.01799999999999,2146067,"['k-pop', 'k-pop girl group']",3.48105
89799,2018-03-28,200,3BPoSr2pO34Aan6alFfVto,BBoom BBoom,MOMOLAND,21564,5RR0MLwcjc87wjSw2JYdwx,5vt2sEP5J0VNbYXoA7h2k4,208863,2018-01-03,70,0.785,0.7440000000000001,3,-4.249,0,0.0369,0.0149,0.006659999999999999,0.0661,0.833,126.01799999999999,2146067,"['k-pop', 'k-pop girl group']",3.48105
89986,2018-03-29,187,3BPoSr2pO34Aan6alFfVto,BBoom BBoom,MOMOLAND,18928,5RR0MLwcjc87wjSw2JYdwx,5vt2sEP5J0VNbYXoA7h2k4,208863,2018-01-03,70,0.785,0.7440000000000001,3,-4.249,0,0.0369,0.0149,0.006659999999999999,0.0661,0.833,126.01799999999999,2146067,"['k-pop', 'k-pop girl group']",3.48105
90174,2018-03-30,175,3BPoSr2pO34Aan6alFfVto,BBoom BBoom,MOMOLAND,17799,5RR0MLwcjc87wjSw2JYdwx,5vt2sEP5J0VNbYXoA7h2k4,208863,2018-01-03,70,0.785,0.7440000000000001,3,-4.249,0,0.0369,0.0149,0.006659999999999999,0.0661,0.833,126.01799999999999,2146067,"['k-pop', 'k-pop girl group']",3.48105
90377,2018-03-31,178,3BPoSr2pO34Aan6alFfVto,BBoom BBoom,MOMOLAND,19214,5RR0MLwcjc87wjSw2JYdwx,5vt2sEP5J0VNbYXoA7h2k4,208863,2018-01-03,70,0.785,0.7440000000000001,3,-4.249,0,0.0369,0.0149,0.006659999999999999,0.0661,0.833,126.01799999999999,2146067,"['k-pop', 'k-pop girl group']",3.48105
90568,2018-04-01,169,3BPoSr2pO34Aan6alFfVto,BBoom BBoom,MOMOLAND,20649,5RR0MLwcjc87wjSw2JYdwx,5vt2sEP5J0VNbYXoA7h2k4,208863,2018-01-03,70,0.785,0.7440000000000001,3,-4.249,0,0.0369,0.0149,0.006659999999999999,0.0661,0.833,126.01799999999999,2146067,"['k-pop', 'k-pop girl group']",3.48105
90788,2018-04-02,189,3BPoSr2pO34Aan6alFfVto,BBoom BBoom,MOMOLAND,21775,5RR0MLwcjc87wjSw2JYdwx,5vt2sEP5J0VNbYXoA7h2k4,208863,2018-01-03,70,0.785,0.7440000000000001,3,-4.249,0,0.0369,0.0149,0.006659999999999999,0.0661,0.833,126.01799999999999,2146067,"['k-pop', 'k-pop girl group']",3.48105
90994,2018-04-03,195,3BPoSr2pO34Aan6alFfVto,BBoom BBoom,MOMOLAND,22057,5RR0MLwcjc87wjSw2JYdwx,5vt2sEP5J0VNbYXoA7h2k4,208863,2018-01-03,70,0.785,0.7440000000000001,3,-4.249,0,0.0369,0.0149,0.006659999999999999,0.0661,0.833,126.01799999999999,2146067,"['k-pop', 'k-pop girl group']",3.48105
91197,2018-04-04,198,3BPoSr2pO34Aan6alFfVto,BBoom BBoom,MOMOLAND,22080,5RR0MLwcjc87wjSw2JYdwx,5vt2sEP5J0VNbYXoA7h2k4,208863,2018-01-03,70,0.785,0.7440000000000001,3,-4.249,0,0.0369,0.0149,0.006659999999999999,0.0661,0.833,126.01799999999999,2146067,"['k-pop', 'k-pop girl group']",3.48105
91388,2018-04-05,189,3BPoSr2pO34Aan6alFfVto,BBoom BBoom,MOMOLAND,22676,5RR0MLwcjc87wjSw2JYdwx,5vt2sEP5J0VNbYXoA7h2k4,208863,2018-01-03,70,0.785,0.7440000000000001,3,-4.249,0,0.0369,0.0149,0.006659999999999999,0.0661,0.833,126.01799999999999,2146067,"['k-pop', 'k-pop girl group']",3.48105
91569,2018-04-06,170,3BPoSr2pO34Aan6alFfVto,BBoom BBoom,MOMOLAND,23806,5RR0MLwcjc87wjSw2JYdwx,5vt2sEP5J0VNbYXoA7h2k4,208863,2018-01-03,70,0.785,0.7440000000000001,3,-4.249,0,0.0369,0.0149,0.006659999999999999,0.0661,0.833,126.01799999999999,2146067,"['k-pop', 'k-pop girl group']",3.48105
91753,2018-04-07,154,3BPoSr2pO34Aan6alFfVto,BBoom BBoom,MOMOLAND,23390,5RR0MLwcjc87wjSw2JYdwx,5vt2sEP5J0VNbYXoA7h2k4,208863,2018-01-03,70,0.785,0.7440000000000001,3,-4.249,0,0.0369,0.0149,0.006659999999999999,0.0661,0.833,126.01799999999999,2146067,"['k-pop', 'k-pop girl group']",3.48105
91936,2018-04-08,137,3BPoSr2pO34Aan6alFfVto,BBoom BBoom,MOMOLAND,23220,5RR0MLwcjc87wjSw2JYdwx,5vt2sEP5J0VNbYXoA7h2k4,208863,2018-01-03,70,0.785,0.7440000000000001,3,-4.249,0,0.0369,0.0149,0.006659999999999999,0.0661,0.833,126.01799999999999,2146067,"['k-pop', 'k-pop girl group']",3.48105
92123,2018-04-09,124,3BPoSr2pO34Aan6alFfVto,BBoom BBoom,MOMOLAND,26699,5RR0MLwcjc87wjSw2JYdwx,5vt2sEP5J0VNbYXoA7h2k4,208863,2018-01-03,70,0.785,0.7440000000000001,3,-4.249,0,0.0369,0.0149,0.006659999999999999,0.0661,0.833,126.01799999999999,2146067,"['k-pop', 'k-pop girl group']",3.48105
92328,2018-04-10,129,3BPoSr2pO34Aan6alFfVto,BBoom BBoom,MOMOLAND,27912,5RR0MLwcjc87wjSw2JYdwx,5vt2sEP5J0VNbYXoA7h2k4,208863,2018-01-03,70,0.785,0.7440000000000001,3,-4.249,0,0.0369,0.0149,0.006659999999999999,0.0661,0.833,126.01799999999999,2146067,"['k-pop', 'k-pop girl group']",3.48105
92520,2018-04-11,121,3BPoSr2pO34Aan6alFfVto,BBoom BBoom,MOMOLAND,28659,5RR0MLwcjc87wjSw2JYdwx,5vt2sEP5J0VNbYXoA7h2k4,208863,2018-01-03,70,0.785,0.7440000000000001,3,-4.249,0,0.0369,0.0149,0.006659999999999999,0.0661,0.833,126.01799999999999,2146067,"['k-pop', 'k-pop girl group']",3.48105
92711,2018-04-12,112,3BPoSr2pO34Aan6alFfVto,BBoom BBoom,MOMOLAND,29150,5RR0MLwcjc87wjSw2JYdwx,5vt2sEP5J0VNbYXoA7h2k4,208863,2018-01-03,70,0.785,0.7440000000000001,3,-4.249,0,0.0369,0.0149,0.006659999999999999,0.0661,0.833,126.01799999999999,2146067,"['k-pop', 'k-pop girl group']",3.48105
92899,2018-04-13,100,3BPoSr2pO34Aan6alFfVto,BBoom BBoom,MOMOLAND,30549,5RR0MLwcjc87wjSw2JYdwx,5vt2sEP5J0VNbYXoA7h2k4,208863,2018-01-03,70,0.785,0.7440000000000001,3,-4.249,0,0.0369,0.0149,0.006659999999999999,0.0661,0.833,126.01799999999999,2146067,"['k-pop', 'k-pop girl group']",3.48105
92909,2018-04-13,110,2PhG74FocRobLC8pP9cIBI,What is Love?,TWICE,28939,7n2Ycct7Beij7Dj7meI4X0,3RpKeK21tOln0iyoE8KGC8,208238,2018-04-09,41,0.573,0.91,8,-1.578,1,0.064,0.0846,0.0,0.266,0.602,169.982,7649594,"['k-pop', 'k-pop girl group']",3.4706333333333332
93092,2018-04-14,93,3BPoSr2pO34Aan6alFfVto,BBoom BBoom,MOMOLAND,30804,5RR0MLwcjc87wjSw2JYdwx,5vt2sEP5J0VNbYXoA7h2k4,208863,2018-01-03,70,0.785,0.7440000000000001,3,-4.249,0,0.0369,0.0149,0.006659999999999999,0.0661,0.833,126.01799999999999,2146067,"['k-pop', 'k-pop girl group']",3.48105
93139,2018-04-14,140,2PhG74FocRobLC8pP9cIBI,What is Love?,TWICE,24216,7n2Ycct7Beij7Dj7meI4X0,3RpKeK21tOln0iyoE8KGC8,208238,2018-04-09,41,0.573,0.91,8,-1.578,1,0.064,0.0846,0.0,0.266,0.602,169.982,7649594,"['k-pop', 'k-pop girl group']",3.4706333333333332
93284,2018-04-15,85,3BPoSr2pO34Aan6alFfVto,BBoom BBoom,MOMOLAND,31872,5RR0MLwcjc87wjSw2JYdwx,5vt2sEP5J0VNbYXoA7h2k4,208863,2018-01-03,70,0.785,0.7440000000000001,3,-4.249,0,0.0369,0.0149,0.006659999999999999,0.0661,0.833,126.01799999999999,2146067,"['k-pop', 'k-pop girl group']",3.48105
